,,,,,,,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,,,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,,,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,p,,,,,
1,,3,Б1.О.02.02,Всеобщая история,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,461,"Кафедра истории России, мировых и региональных цивилизаций",2,6443755
1,,4,Б1.О.03,Иностранный язык,,За,72,36,,,,,,,,,36,,8,,36,,36,,,,,,2,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,За(2),144,72,,,,,,,,,72,,8,,72,,36,,,,,,4,,96,Кафедра разговорного иностранного языка (РИЯ_ИКИТ),1234,6443793
1,,5,Б1.О.05,Физика,,,,,,,,,,,,,,,,,,,,,,,,,,,За,144,72,36,,,,18,,,,18,,,,72,,,,,,,,4,,За,144,72,36,,,,18,,,,18,,,,72,,,,,,,,4,,141,Кафедра физики  (Ф2_ИФО),23,6443795
1,,6,Б1.О.06,Информатика,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,93,Кафедра информатики (И_ИКИТ),1,6443757
1,,7,Б1.О.07,Основы программирования,,За,180,90,18,,,,,,,,72,,,,90,,,,,,,,5,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк За,324,144,36,,,,,,,,108,,,,144,,,,36,,,,9,,93,Кафедра информатики (И_ИКИТ),12,6443768
1,,8,Б1.О.08,Введение в профессиональную деятельность,,За,144,72,36,,,,,,,,36,,,,72,,,,,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк За,288,126,54,,,,,,,,72,,,,126,,,,36,,,,8,,93,Кафедра информатики (И_ИКИТ),12,6443762
1,,9,Б1.О.09,Алгебра и геометрия,,Эк,180,72,36,,,,,,,,36,,,,72,,72,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,72,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),1,6443790
1,,10,Б1.О.10,Математический анализ,,За,180,90,36,,,,,,,,54,,,,90,,,,,,,,5,,Эк,180,90,36,,,,,,,,54,,,,54,,,,36,,,,5,,Эк За,360,180,72,,,,,,,,108,,,,144,,,,36,,,,10,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),12,6443789
1,,11,Б1.О.11,Дискретная математика,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),2,6443791
1,,12,Б1.О.13,Теория и практика эффективного речевого общения,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,388,Кафедра русского языка и  речевой коммуникации (РЯиРК_ИФИЯК),2,6443800
1,,13,Б1.О.25,Физическая культура и спорт,,За,18,18,6,,,,,,,,12,,,,,,,,,,,,0.5,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За(2),36,36,10,,,,,,,,26,,,,,,,,,,,,1,,346,Кафедра физической культуры (ФК_ИФКСТ),1256,6443797
1,,14,Б1.О.26,Прикладная физическая культура и спорт,,За,50,50,,,,,,,,,50,,,,,,,,,,,,,,За,50,50,,,,,,,,,50,,,,,,,,,,,,,,За(2),100,100,,,,,,,,,100,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6443798
2,,,Б1.О.01,Философия,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,11,Кафедра философии (КФ1_ИФФ),4,6443799
2,,,Б1.О.03,Иностранный язык,,За,72,36,,,,,,,,,36,,,,36,,,,,,,,2,,Эк,108,36,,,,,,,,,36,,,,36,,,,36,,,,3,,Эк За,180,72,,,,,,,,,72,,,,72,,,,36,,,,5,,96,Кафедра разговорного иностранного языка (РИЯ_ИКИТ),1234,6443793
2,,,Б1.О.04,Безопасность жизнедеятельности,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,209,Кафедра техносферной и экологической безопасности ,3,6443796
2,,,Б1.О.05,Физика,,Эк,144,54,18,,,,18,,,,18,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,18,,,,18,,,,54,,,,36,,,,4,,141,Кафедра физики  (Ф2_ИФО),23,6443795
2,,,Б1.О.12,Теория вероятностей и математическая статистика,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6443792
2,,,Б1.О.15,Математическая логика и теория алгоритмов,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),3,6443788
2,,,Б1.О.16,Алгоритмы и структуры данных,,За,144,54,18,,,,,,,,36,,,,90,,,,,,,,4,,Эк,180,36,18,,,,,,,,18,,,,108,,,,36,,,,5,,Эк За,324,90,36,,,,,,,,54,,,,198,,,,36,,,,9,,93,Кафедра информатики (И_ИКИТ),34,6443758
2,,,Б1.О.17,Базы данных,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),4,6443760
2,,,Б1.О.24,Системное программирование,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,93,Кафедра информатики (И_ИКИТ),4,6443765
2,,,Б1.О.26,Прикладная физическая культура и спорт,,За,68,68,,,,,,,,,68,,,,,,,,,,,,,,За,68,68,,,,,,,,,68,,,,,,,,,,,,,,За(2),136,136,,,,,,,,,136,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6443798
2,,,Б1.В.02,Объектно-ориентированное программирование,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,Эк За,288,126,54,,,,,,,,72,,,,126,,,,36,,,,8,,93,Кафедра информатики (И_ИКИТ),34,6443801
2,,,Б1.В.03,Разработка и анализ требований,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,93,Кафедра информатики (И_ИКИТ),3,6443763
2,,,Б1.В.04,Разработка Web-приложений,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),4,6443802
2,,,Б1.В.05,Методы анализа данных,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,93,Кафедра информатики (И_ИКИТ),4,6443784
2,,,ФТД.01,Архитектура вычислительных систем,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,93,Кафедра информатики (И_ИКИТ),3,6443778
3,,,Б1.О.14,Информационная безопасность и защита информации,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,95,Кафедра прикладной математики и компьютерной безопасности (ПМКБ_ИКИТ),5,6443787
3,,,Б1.О.19,"Теория автоматов, языков и вычислений",,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,93,Кафедра информатики (И_ИКИТ),5,6443766
3,,,Б1.О.20,Основы функционального программирования,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,93,Кафедра информатики (И_ИКИТ),6,6443759
3,,,Б1.О.21,Машинно-зависимые языки программирования,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,93,Кафедра информатики (И_ИКИТ),6,6443785
3,,,Б1.О.22,Разработка мобильных приложений,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,93,Кафедра информатики (И_ИКИТ),6,6443769
3,,,Б1.О.23,Разработка корпоративных информационных систем,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,93,Кафедра информатики (И_ИКИТ),5,6443771
3,,,Б1.О.25,Физическая культура и спорт,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За,18,18,4,,,,,,,,14,,,,,,,,,,,,0.5,,За(2),36,36,8,,,,,,,,28,,,,,,,,,,,,1,,346,Кафедра физической культуры (ФК_ИФКСТ),1256,6443797
3,,,Б1.О.26,Прикладная физическая культура и спорт,,За,46,46,,,,,,,,,46,,,,,,,,,,,,,,За,46,46,,,,,,,,,46,,,,,,,,,,,,,,За(2),92,92,,,,,,,,,92,,,,,,,,,,,,,,346,Кафедра физической культуры (ФК_ИФКСТ),123456,6443798
3,,,Б1.В.01,Профессионально-ориентированный иностранный язык,,За,54,36,,,,,,,,,36,,,,18,,,,,,,,1.5,,За,54,18,,,,,,,,,18,,,,36,,,,,,,,1.5,,За(2),108,54,,,,,,,,,54,,,,54,,,,,,,,3,,96,Кафедра разговорного иностранного языка (РИЯ_ИКИТ),56,6443794
3,,,Б1.В.06,Инженерия требований к программному обеспечению,,Эк,180,72,18,,,,,,,,54,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,18,,,,,,,,54,,,,72,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),5,6443770
3,,,Б1.В.07,Проектирование и архитектура программных систем,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,93,Кафедра информатики (И_ИКИТ),6,6443764
3,,,Б1.В.ДВ.01.01,Теория вычислительного обучения,,Эк,180,72,18,,,,,,,,54,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,18,,,,,,,,54,,,,72,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),5,6443772
3,{none},,Б1.В.ДВ.01.02,Теория систем,,Эк,180,72,18,,,,,,,,54,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,18,,,,,,,,54,,,,72,,,,36,,,,5,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),5,6443803
3,,,Б1.В.ДВ.02.01,Нейронные сети и их приложения,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),6,6443773
3,{none},,Б1.В.ДВ.02.02,Web-программирование,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),6,6443804
3,,,Б1.В.ДВ.03.01,Методы оптимизации,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,93,Кафедра информатики (И_ИКИТ),5,6443774
3,{none},,Б1.В.ДВ.03.02,Серверное программирование,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,144,54,18,,,,,,,,36,,,,54,,,,36,,,,4,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),5,6443805
3,,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,За КП,216,36,,,,,,,,,36,,,,180,,,,,,,,6,,За(2) КП,288,54,,,,,,,,,54,,,,234,,,,,,,,8,,93,Кафедра информатики (И_ИКИТ),567,6443777
3,{none},,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,,За,72,18,,,,,,,,,18,,,,54,,,,,,,,2,,За КП,216,36,,,,,,,,,36,,,,180,,,,,,,,6,,За(2) КП,288,54,,,,,,,,,54,,,,234,,,,,,,,8,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),567,6443808
3,,,ФТД.02,Основы системных представлений,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),5,6443809
4,,,Б1.О.18,Технологии анализа данных,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,72,36,,,,,,,,36,,,,72,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),7,6443761
4,,,Б1.В.08,Тестирование программного обеспечения,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,54,18,,,,,,,,36,,,,90,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),7,6443767
4,,,Б1.В.09,Основы профилактики коррупции,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,За,72,36,18,,,,,,,,18,,,,36,,,,,,,,2,,98,Кафедра систем искусственного интеллекта (КСИИ_ИКИТ),7,6537242
4,,,Б1.В.10,Экономическая культура и финансовая грамотность,,,,,,,,,,,,,,,,,,,,,,,,,,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,За,108,54,18,,,,,,,,36,,,,54,,,,,,,,3,,443,Кафедра экономики и управления бизнес-процессами,8,6537243
4,,,Б1.В.ДВ.04.01,Модели и методы искусственного интеллекта,,Эк,252,90,36,,,,,,,,54,,,,126,,,,36,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,252,90,36,,,,,,,,54,,,,126,,,,36,,,,7,,93,Кафедра информатики (И_ИКИТ),7,6443775
4,{none},,Б1.В.ДВ.04.02,Разработка интеграционных систем,,Эк,252,90,36,,,,,,,,54,,,,126,,,,36,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,252,90,36,,,,,,,,54,,,,126,,,,36,,,,7,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),7,6443806
4,,,Б1.В.ДВ.05.01,Системы искусственного интеллекта,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,32,8,,,,,,,,24,,,,112,,,,36,,,,5,,Эк,180,32,8,,,,,,,,24,,,,112,,,,36,,,,5,,93,Кафедра информатики (И_ИКИТ),8,6443776
4,{none},,Б1.В.ДВ.05.02,Системы аналитической обработки данных,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк,180,32,8,,,,,,,,24,,,,112,,,,36,,,,5,,Эк,180,32,8,,,,,,,,24,,,,112,,,,36,,,,5,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),8,6443807
4,,,Б1.В.ДВ.06.01,Командный проект по разработке программного обеспечения,,За,324,36,,,,,,,,,36,,,,288,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,За,324,36,,,,,,,,,36,,,,288,,,,,,,,9,,93,Кафедра информатики (И_ИКИТ),567,6443777
4,{none},,Б1.В.ДВ.06.02,Командный проект индустриальной разработки программного продукта,,За,324,36,,,,,,,,,36,,,,288,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,За,324,36,,,,,,,,,36,,,,288,,,,,,,,9,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),567,6443808
4,,,Б1.В.ДВ.07.01,Бакалаврский семинар,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк КП,216,16,,,,,,,,,16,,,,164,,,,36,,,,6,,Эк КП,216,16,,,,,,,,,16,,,,164,,,,36,,,,6,,93,Кафедра информатики (И_ИКИТ),8,6443786
4,{none},,Б1.В.ДВ.07.02,Командный курсовой проект,,,,,,,,,,,,,,,,,,,,,,,,,,,Эк КП,216,16,,,,,,,,,16,,,,164,,,,36,,,,6,,Эк КП,216,16,,,,,,,,,16,,,,164,,,,36,,,,6,,389,Базовая кафедра Интеллектуальные системы управления (ИСУ_ИКИТ),8,6443810
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,,ФОРМЫ КОНТРОЛЯ,,,,Эк(2) За(7),,,,,,,,,,,,,,,,,,,,,,,,,Эк(4) За(6),,,,,,,,,,,,,,,,,,,,,,,,,Эк(6) За(13),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,,ПРАКТИКИ,,,(План),,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,,,
1,,,Б2.О.01.01(У),Ознакомительная практика,,,,,,,,,,,,,,,,,,,,,,,,,,,ЗаО,108,,,,,,,,,,,,,,108,,,,,,,,3,2,ЗаО,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,,,
2,,,Б2.О.02.01(П),Научно-исследовательская работа,,,,,,,,,,,,,,,,,,,,,,,,,,,ЗаО,108,,,,,,,,,,,,,,108,,,,,,,,3,2,ЗаО,108,,,,,,,,,,,,,,108,,,,,,,,3,2,,,,
3,,,Б2.О.02.02(П),Технологическая (проектно-технологическая) практика,,,,,,,,,,,,,,,,,,,,,,,,,,,ЗаО,216,,,,,,,,,,,,,,216,,,,,,,,6,4,ЗаО,216,,,,,,,,,,,,,,216,,,,,,,,6,4,,,,
4,,,Б2.О.02.03(П),Преддипломная практика,,,,,,,,,,,,,,,,,,,,,,,,,,,ЗаО,324,,,,,,,,,,,,,,324,,,,,,,,9,6,ЗаО,324,,,,,,,,,,,,,,324,,,,,,,,9,6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2,,ГОСУДАРСТВЕННАЯ ИТОГОВАЯ АТТЕСТАЦИЯ,,,(План),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,Б3.01(Д),выполнение и защита выпускной квалификационной работы,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,324,,,,,,,,9,6,,324,,,,,,,,,,,,,,324,,,,,,,,9,6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,КАНИКУЛЫ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,
